Name,Latitude,Longitude
Pedicularis_integrifolia,29.2633333333,98.68
Pedicularis_integrifolia,29.7475,98.5863888889
Pedicularis_integrifolia,29.1025,99.6708333333
Pedicularis_integrifolia,29.1380555556,99.3341666667
Pedicularis_integrifolia,31.3327777778,98.1286111111
Pedicularis_integrifolia,31.3447222222,98.0538888889
Pedicularis_integrifolia,31.3505555556,97.6827777778
Pedicularis_integrifolia,32.3988888889,98.1977777778
Pedicularis_integrifolia,32.2505555556,100.062222222
Pedicularis_integrifolia,32.2538888889,100.050555556
Pedicularis_integrifolia,32.2563888889,101.194166667
Pedicularis_integrifolia,29.7136111111,98.6272222222
Pedicularis_integrifolia,30.7736111111,95.5191666667
Pedicularis_integrifolia,30.6119444444,97.6069444444
Pedicularis_integrifolia,31.2861111111,97.5252777778
Pedicularis_integrifolia,31.2013888889,98.0836111111
Pedicularis_integrifolia,31.1466666667,98.1736111111
Pedicularis_integrifolia,30.9069444444,98.1936111111
Pedicularis_integrifolia,31.13,98.1958333333
Pedicularis_integrifolia,31.5747222222,98.0552777778
Pedicularis_integrifolia,30.175,100.011111111
Pedicularis_integrifolia,29.9980555556,101.381111111
Pedicularis_kansuensis,34.6833333333,100.683333333
Pedicularis_kansuensis,34.6766666667,100.643333333
Pedicularis_kansuensis,34.4322222222,100.333888889
Pedicularis_kansuensis,34.7077777778,100.244166667
Pedicularis_kansuensis,33.6938888889,99.4311111111
Pedicularis_kansuensis,35.4208333333,99.4669444444
Pedicularis_kansuensis,32.2997222222,96.5413888889
Pedicularis_kansuensis,33.0605555556,97.1427777778
Pedicularis_kansuensis,33.1019444444,97.3030555556
Pedicularis_kansuensis,33.75,97.05
Pedicularis_kansuensis,33.7427777778,97.125
Pedicularis_kansuensis,33.0005555556,97.3288888889
Pedicularis_kansuensis,32.9272222222,97.2666666667
Pedicularis_kansuensis,32.0944444444,97.2666666667
Pedicularis_kansuensis,32.075,97.0386111111
Pedicularis_kansuensis,32.2808333333,96.4630555556
Pedicularis_kansuensis,31.8330555556,96.4883333333
Pedicularis_kansuensis,30.75,101.3
Pedicularis_kansuensis,29.1122222222,100.032777778
Pedicularis_kansuensis,29.0019444444,99.7427777778
Pedicularis_kansuensis,29.6466666667,98.1336111111
Pedicularis_kansuensis,30.1711111111,97.3336111111
Pedicularis_kansuensis,28.9522222222,99.7522222222
Pedicularis_kansuensis,29.1025,99.6708333333
Pedicularis_kansuensis,31.4433333333,97.1880555556
Pedicularis_kansuensis,31.4483333333,98.1652777778
Pedicularis_kansuensis,31.4880555556,98.2233333333
Pedicularis_kansuensis,31.3327777778,98.1286111111
Pedicularis_kansuensis,31.5897222222,98.3888888889
Pedicularis_kansuensis,31.4375,96.4194444444
Pedicularis_kansuensis,31.5216666667,96.3611111111
Pedicularis_kansuensis,31.1841666667,96.6052777778
Pedicularis_kansuensis,31.5922222222,100.377222222
Pedicularis_kansuensis,32.9944444444,98.3397222222
Pedicularis_kansuensis,31.9755555556,100.593888889
Pedicularis_kansuensis,30.0661111111,101.33
Pedicularis_kansuensis,31.1694444444,100.301111111
Pedicularis_kansuensis,31.6275,100.236944444
Pedicularis_kansuensis,31.6247222222,100.222777778
Pedicularis_kansuensis,31.6469444444,100.266388889
Pedicularis_kansuensis,31.9497222222,98.595
Pedicularis_kansuensis,31.9133333333,98.815
Pedicularis_kansuensis,31.9530555556,98.9036111111
Pedicularis_kansuensis,31.8552777778,99.1130555556
Pedicularis_kansuensis,31.9994444444,99.0661111111
Pedicularis_kansuensis,31.1138888889,99.3647222222
Pedicularis_kansuensis,31.0497222222,99.565
Pedicularis_kansuensis,29.8855555556,92.5061111111
Pedicularis_kansuensis,30.4702777778,101.658888889
Pedicularis_kansuensis,32.4883333333,100.764722222
Pedicularis_kansuensis,33.3025,101.527222222
Pedicularis_kansuensis,32.8963888889,101.916111111
Pedicularis_kansuensis,34.1480555556,102.572777778
Pedicularis_kansuensis,31.4791666667,96.7763888889
Pedicularis_kansuensis,30.9769444444,98.3302777778
Pedicularis_kansuensis,31.13,98.1958333333
Pedicularis_kansuensis,31.5916666667,98.6197222222
Pedicularis_kansuensis,30.2263888889,100.245
Pedicularis_kansuensis,32.1444444444,102.518333333
Pedicularis_labordei,25.7666666667,100.016666667
Pedicularis_labordei,25.7666666667,100.016666667
Pedicularis_labordei,27.0913888889,102.99
Pedicularis_lachnoglossa,32.2997222222,96.5413888889
Pedicularis_lachnoglossa,33.1769444444,97.3794444444
Pedicularis_lachnoglossa,32.7463888889,97.3472222222
Pedicularis_lachnoglossa,32.8297222222,96.8988888889
Pedicularis_lachnoglossa,32.1430555556,97.2705555556
Pedicularis_lachnoglossa,32.2791666667,96.2730555556
Pedicularis_lachnoglossa,30.1469444444,101.860277778
Pedicularis_lachnoglossa,29.3858333333,100.149444444
Pedicularis_lachnoglossa,28.7463888889,100.269166667
Pedicularis_lachnoglossa,29.1411111111,99.9283333333
Pedicularis_lachnoglossa,29.2633333333,98.68
Pedicularis_lachnoglossa,29.6466666667,98.1336111111
Pedicularis_lachnoglossa,30.1711111111,97.3336111111
Pedicularis_lachnoglossa,28.9522222222,99.7522222222
Pedicularis_lachnoglossa,29.1,99.6922222222
Pedicularis_lachnoglossa,31.3327777778,98.1286111111
Pedicularis_lachnoglossa,31.4375,96.4194444444
Pedicularis_lachnoglossa,32.3988888889,98.1977777778
Pedicularis_lachnoglossa,32.3830555556,98.2388888889
Pedicularis_lachnoglossa,30.1191666667,92.1594444444
Pedicularis_lachnoglossa,30.5266666667,101.581111111
Pedicularis_lachnoglossa,30.5361111111,101.585555556
Pedicularis_lachnoglossa,32.2563888889,101.194166667
Pedicularis_lachnoglossa,29.7411111111,98.6808333333
Pedicularis_lachnoglossa,29.5005555556,97.9352777778
Pedicularis_lachnoglossa,29.4944444444,97.9438888889
Pedicularis_lachnoglossa,31.2861111111,97.5252777778
Pedicularis_lachnoglossa,31.4058333333,97.4719444444
Pedicularis_lachnoglossa,31.1466666667,98.1736111111
Pedicularis_lachnoglossa,30.9611111111,98.3069444444
Pedicularis_lachnoglossa,30.9069444444,98.1936111111
Pedicularis_lachnoglossa,31.4975,98.0277777778
Pedicularis_lachnoglossa,31.5747222222,98.0552777778
Pedicularis_lachnoglossa,30.175,100.011111111
Pedicularis_lasiophrys,32.2816666667,96.2030555556
Pedicularis_lasiophrys,31.8502777778,102.670277778
Pedicularis_lasiophrys,31.6447222222,98.4516666667
Pedicularis_lasiophrys,33.14,97.4980555556
Pedicularis_lasiophrys,30.9208333333,102.890555556
Pedicularis_lasiophrys,30.86,102.681388889
Pedicularis_lasiophrys,32.2341666667,102.606666667
Pedicularis_lasiophrys,32.2788888889,96.2011111111
Pedicularis_latituba,31.3505555556,97.6827777778
Pedicularis_latituba,31.1961111111,97.3202777778
Pedicularis_latituba,31.1888888889,97.31
Pedicularis_legendrei,27.7172222222,98.6925
Pedicularis_legendrei,27.8972222222,98.6677777778
Pedicularis_likiangensis,28.8991666667,100.285555556
Pedicularis_likiangensis,31.6333333333,98.4611111111
Pedicularis_likiangensis,31.0927777778,96.4194444444
Pedicularis_likiangensis,32.6608333333,98.0480555556
Pedicularis_likiangensis,27.3580555556,100.063333333
Pedicularis_lineata,31.9297222222,102.657222222
Pedicularis_lineata,28.9402777778,102.103055556
Pedicularis_lineata,29.3341666667,101.499444444
Pedicularis_lineata,33.0527777778,98.0036111111
Pedicularis_lineata,32.5166666667,98.0291666667
Pedicularis_lineata,32.3830555556,98.2388888889
Pedicularis_lineata,31.8780555556,99.7638888889
Pedicularis_lineata,31.8291666667,99.7277777778
Pedicularis_lineata,32.5819444444,100.4625
Pedicularis_lineata,32.5744444444,100.477222222
Pedicularis_lineata,32.2483333333,100.107777778
Pedicularis_lineata,30.0477777778,101.385833333
Pedicularis_lineata,31.8552777778,99.1130555556
Pedicularis_lineata,30.8744444444,102.631388889
Pedicularis_lineata,30.8836111111,102.652777778
Pedicularis_longiflora,36.2444444444,101.566388889
Pedicularis_longiflora,34.7147222222,100.711944444
Pedicularis_longiflora,34.5941666667,99.8391666667
Pedicularis_longiflora,34.3575,100.255555556
Pedicularis_longiflora,34.3341666667,100.509444444
Pedicularis_longiflora,33.2975,100.431944444
Pedicularis_longiflora,33.3563888889,99.5619444444
Pedicularis_longiflora,35.1097222222,98.8194444444
Pedicularis_longiflora,30.0402777778,101.838333333
Pedicularis_longiflora,28.7463888889,100.269166667
Pedicularis_longiflora,28.7922222222,99.8372222222
Pedicularis_longiflora,29.6466666667,98.1336111111
Pedicularis_longiflora,29.5058333333,96.7425
Pedicularis_longiflora,31.6447222222,98.4516666667
Pedicularis_longiflora,31.3505555556,97.6827777778
Pedicularis_longiflora,29.2136111111,101.538611111
Pedicularis_longiflora,33.0527777778,98.0036111111
Pedicularis_longiflora,32.3830555556,98.2388888889
Pedicularis_longiflora,31.72,100.719444444
Pedicularis_longiflora,27.4758333333,99.8841666667
Pedicularis_longiflora,30.025,101.3875
Pedicularis_longiflora,30.1683333333,100.585277778
Pedicularis_longiflora,30.3036111111,99.5575
Pedicularis_longiflora,29.6816666667,100.376111111
Pedicularis_longiflora,29.5169444444,100.271944444
Pedicularis_longiflora,31.6275,100.236944444
Pedicularis_longiflora,31.9133333333,98.815
Pedicularis_longiflora,31.8552777778,99.1130555556
Pedicularis_longiflora,31.8063888889,99.4319444444
Pedicularis_longiflora,30.3116666667,100.295555556
Pedicularis_longiflora,30.2180555556,100.258333333
Pedicularis_longiflora,29.7033333333,92.1213888889
Pedicularis_longiflora,29.8838888889,92.3327777778
Pedicularis_longiflora,29.7588888889,94.7419444444
Pedicularis_longiflora,30.5102777778,101.629722222
Pedicularis_longiflora,30.4702777778,101.658888889
Pedicularis_longiflora,31.7061111111,102.313888889
Pedicularis_longiflora,32.4883333333,100.764722222
Pedicularis_longiflora,32.3433333333,100.768888889
Pedicularis_longiflora,32.2563888889,101.194166667
Pedicularis_longiflora,33.3025,101.527222222
Pedicularis_longiflora,32.0825,101.079722222
Pedicularis_longiflora,33.2033333333,101.290833333
Pedicularis_longiflora,32.0475,102.016944444
Pedicularis_longiflora,32.8963888889,101.916111111
Pedicularis_longiflora,33.5233333333,102.761388889
Pedicularis_longiflora,33.7866666667,103.096111111
Pedicularis_longiflora,30.7825,95.5958333333
Pedicularis_longiflora,30.8316666667,95.3525
Pedicularis_longiflora,30.815,95.1530555556
Pedicularis_longiflora,31.2472222222,97.3111111111
Pedicularis_longiflora,31.1961111111,97.3202777778
Pedicularis_longiflora,30.3961111111,98.4727777778
Pedicularis_longiflora,31.2327777778,98.0552777778
Pedicularis_longiflora,31.13,98.1958333333
Pedicularis_longiflora,31.5747222222,98.0552777778
Pedicularis_longiflora,30.2263888889,100.245
Pedicularis_longiflora,29.9980555556,101.381111111
Pedicularis_longiflora,31.6913888889,102.321111111
Pedicularis_longipes,32.0833333333,102.289444444
Pedicularis_longistipitata,31.8752777778,96.5236111111
Pedicularis_lophotricha,30.2263888889,100.245
Pedicularis_lutescens,25.8333333333,99.9833333333
Pedicularis_lutescens,27.6244444444,99.6433333333
Pedicularis_lutescens,30.7736111111,95.5191666667
Pedicularis_lutescens,31.46,96.7247222222
Pedicularis_lutescens,31.2013888889,98.0836111111
Pedicularis_lutescens,30.9069444444,98.1936111111
Pedicularis_lutescens,31.5747222222,98.0552777778
Pedicularis_lutescens,31.4830555556,98.2775
Pedicularis_lyrata,34.6897222222,99.6675
Pedicularis_lyrata,34.4322222222,100.333888889
Pedicularis_lyrata,33.76,99.4338888889
Pedicularis_lyrata,32.1430555556,97.2705555556
Pedicularis_lyrata,32.075,97.0386111111
Pedicularis_lyrata,31.8330555556,96.4883333333
Pedicularis_lyrata,30.0152777778,101.859444444
Pedicularis_lyrata,30.8502777778,101.276666667
Pedicularis_lyrata,31.725,100.744444444
Pedicularis_lyrata,30.1711111111,97.3336111111
Pedicularis_lyrata,31.3327777778,98.1286111111
Pedicularis_lyrata,31.4375,96.4194444444
Pedicularis_lyrata,31.1619444444,96.1836111111
Pedicularis_lyrata,28.5719444444,99.8327777778
Pedicularis_lyrata,29.2766666667,101.471388889
Pedicularis_lyrata,32.8,98.3402777778
Pedicularis_lyrata,30.025,101.3875
Pedicularis_lyrata,29.6816666667,100.376111111
Pedicularis_lyrata,31.8552777778,99.1130555556
Pedicularis_lyrata,32.0825,101.079722222
Pedicularis_lyrata,30.175,100.011111111
Pedicularis_lyrata,29.1702777778,100.094166667
Pedicularis_macrosiphon,31.1402777778,103.575833333
Pedicularis_macrosiphon,30.6111111111,101.756111111
Pedicularis_macrosiphon,32.1030555556,102.811111111
Pedicularis_macrosiphon,31.3919444444,102.925277778
Pedicularis_macrosiphon,32.0522222222,102.739722222
Pedicularis_melampyriflora,32.0716666667,97.0452777778
Pedicularis_melampyriflora,28.3480555556,99.4575
Pedicularis_merrilliana,29.7108333333,98.0025
Pedicularis_metaszetschuanica,31.7061111111,102.313888889
Pedicularis_metaszetschuanica,32.7113888889,101.905277778
Pedicularis_metaszetschuanica,32.0833333333,102.289444444
Pedicularis_metaszetschuanica,33.0777777778,102.855
Pedicularis_metaszetschuanica,32.1444444444,102.518333333
Pedicularis_microchila,28.96,102.103611111
Pedicularis_microchila,30.8619444444,102.685
Pedicularis_microchila,30.9208333333,102.890555556
Pedicularis_microchilae,30.9111111111,102.895277778
Pedicularis_minutilabris,32.0458333333,102.316388889
Pedicularis_minutilabris,32.2088888889,102.616388889
Pedicularis_minutilabris,31.7086111111,102.300277778
Pedicularis_mollis,32.2861111111,96.5055555556
Pedicularis_mollis,29.5058333333,96.7425
Pedicularis_mollis,31.2127777778,96.1080555556
Pedicularis_mollis,31.2444444444,96.5191666667
Pedicularis_mollis,31.1841666667,96.6052777778
Pedicularis_mollis,31.1227777778,97.0233333333
Pedicularis_mollis,30.8497222222,95.4391666667
Pedicularis_mollis,31.46,96.7247222222
Pedicularis_mollis,31.4791666667,96.7763888889
Pedicularis_monbeigiana,27.1975,98.7133333333
Pedicularis_monbeigiana,27.1991666667,98.6938888889
Pedicularis_monbeigiana,27.5477777778,98.9041666667
Pedicularis_muscoides,29.1461111111,100.038333333
Pedicularis_mussotii,28.5938888889,99.8469444444
Pedicularis_mussotii,29.2188888889,101.516388889
Pedicularis_mussotii,30.0791666667,101.8075
Pedicularis_mussotii,30.0477777778,101.385833333
Pedicularis_mussotii,30.0044444444,100.86
Pedicularis_mussotii,30.0044444444,100.86
Pedicularis_mussotii,30.0147222222,100.862222222
Pedicularis_mussotii,30.0561111111,101.820277778
Pedicularis_mussotii,29.3083333333,101.488333333
Pedicularis_mussotii,29.1372222222,101.413055556
Pedicularis_mussotii,29.3386111111,101.490833333
Pedicularis_mussotii,29.2705555556,101.470555556
Pedicularis_mussotii,30.9111111111,102.895277778
Pedicularis_mussotii,28.8166666667,100.155
Pedicularis_nyalamensis,30.9611111111,98.3069444444
Pedicularis_oederi,34.5863888889,99.8636111111
Pedicularis_oederi,34.4691666667,100.3925
Pedicularis_oederi,34.5808333333,99.4508333333
Pedicularis_oederi,32.2558333333,96.3258333333
Pedicularis_oederi,31.9272222222,96.4597222222
Pedicularis_oederi,32.675,97.2944444444
Pedicularis_oederi,29.7108333333,98.0025
Pedicularis_oederi,29.3227777778,97.0325
Pedicularis_oederi,29.3341666667,101.499444444
Pedicularis_oederi,33.14,97.4980555556
Pedicularis_oederi,32.6608333333,98.0480555556
Pedicularis_oederi,31.4975,98.0277777778
Pedicularis_oliveriana,32.0855555556,97.0119444444
Pedicularis_oliveriana,32.1027777778,97.0419444444
Pedicularis_oliveriana,30.0338888889,91.2702777778
Pedicularis_oliveriana,29.8905555556,93.6563888889
Pedicularis_oliveriana,31.4375,96.4194444444
Pedicularis_oliveriana,29.7008333333,91.4302777778
Pedicularis_oliveriana,29.7408333333,91.1163888889
Pedicularis_oliveriana,30.0066666667,93.0016666667
Pedicularis_oliveriana,29.4944444444,97.9438888889
Pedicularis_oliveriana,30.8263888889,95.35
Pedicularis_oliveriana,30.9069444444,98.1936111111
Pedicularis_orthocoryne,30.6119444444,97.6069444444
Pedicularis_oxycarpa,25.8833333333,100.016666667
Pedicularis_oxycarpa,27.4633333333,99.9133333333
Pedicularis_oxycarpa,29.2766666667,101.471388889
Pedicularis_oxycarpa,27.4625,99.8975
Pedicularis_oxycarpa,27.6975,101.220833333
Pedicularis_oxycarpa,28.5227777778,99.8166666667
Pedicularis_pectinatiformis,31.8752777778,96.5236111111
Pedicularis_pectinatiformis,30.0058333333,93.9230555556
Pedicularis_pectinatiformis,30.0636111111,100.771111111
Pedicularis_petitmenginii,31.9297222222,102.657222222
Pedicularis_pheulpinii,34.4691666667,100.3925
Pedicularis_pheulpinii,34.3341666667,100.509444444
Pedicularis_pheulpinii,33.1272222222,96.7180555556
Pedicularis_pheulpinii,29.7016666667,98.5255555556
Pedicularis_pheulpinii,30.1588888889,97.3155555556
Pedicularis_pheulpinii,31.9544444444,98.9127777778
Pedicularis_pilosa,31.8808333333,96.5416666667
Pedicularis_pilostachya,31.0777777778,96.9477777778
Pedicularis_plicata,33.3563888889,99.5619444444
Pedicularis_plicata,31.9272222222,96.4597222222
Pedicularis_plicata,32.7463888889,97.3472222222
Pedicularis_plicata,30.1588888889,97.3155555556
Pedicularis_plicata,31.3327777778,98.1286111111
Pedicularis_plicata,31.6333333333,98.4611111111
Pedicularis_plicata,31.0777777778,96.9477777778
Pedicularis_plicata,31.4002777778,96.6797222222
Pedicularis_plicata,31.1661111111,97.3005555556
Pedicularis_plicata,33.14,97.4980555556
Pedicularis_plicata,32.8,98.3402777778
Pedicularis_plicata,32.6608333333,98.0480555556
Pedicularis_plicata,32.3830555556,98.2388888889
Pedicularis_plicata,31.4038888889,99.9661111111
Pedicularis_plicata,32.2483333333,100.107777778
Pedicularis_plicata,30.0044444444,100.86
Pedicularis_plicata,31.9536111111,98.855
Pedicularis_plicata,31.4002777778,96.6797222222
Pedicularis_plicata,31.1888888889,97.31
Pedicularis_plicata,31.1961111111,97.3202777778
Pedicularis_plicata,31.2472222222,97.3111111111
Pedicularis_plicata,31.5747222222,98.0552777778
Pedicularis_plicata,31.5052777778,98.2894444444
Pedicularis_plicata,30.175,100.011111111
Pedicularis_polyodonta,30.0444444444,101.308055556
Pedicularis_polyodonta,30.0661111111,101.33
Pedicularis_polyodonta,29.9969444444,100.879444444
Pedicularis_polyodonta,30.5266666667,101.581111111
Pedicularis_polyodonta,32.2563888889,101.194166667
Pedicularis_polyodonta,32.7241666667,102.109166667
Pedicularis_polyodonta,33.4136111111,102.550555556
Pedicularis_praeruptorum,27.9108333333,98.8036111111
Pedicularis_princeps,31.4830555556,98.2775
Pedicularis_przewalskii,34.5602777778,99.5213888889
Pedicularis_przewalskii,33.8958333333,99.6805555556
Pedicularis_przewalskii,35.4208333333,99.4669444444
Pedicularis_przewalskii,31.9272222222,96.4597222222
Pedicularis_przewalskii,33.0713888889,96.8427777778
Pedicularis_przewalskii,33.1019444444,97.3030555556
Pedicularis_przewalskii,35.1097222222,98.8194444444
Pedicularis_przewalskii,29.3858333333,100.149444444
Pedicularis_przewalskii,28.8991666667,100.285555556
Pedicularis_przewalskii,29.2633333333,98.68
Pedicularis_przewalskii,29.7016666667,98.5255555556
Pedicularis_przewalskii,29.7108333333,98.0025
Pedicularis_przewalskii,29.1,99.6922222222
Pedicularis_przewalskii,31.6333333333,98.4611111111
Pedicularis_przewalskii,31.0927777778,96.4194444444
Pedicularis_przewalskii,33.14,97.4980555556
Pedicularis_przewalskii,33.0527777778,98.0036111111
Pedicularis_przewalskii,30.6119444444,97.6069444444
Pedicularis_przewalskii,30.9111111111,102.895277778
Pedicularis_pseudomelampyriflora,32.9183333333,97.3275
Pedicularis_pseudomelampyriflora,32.0783333333,97.0011111111
Pedicularis_pseudomelampyriflora,28.6002777778,100.286666667
Pedicularis_pseudomelampyriflora,29.1030555556,99.6319444444
Pedicularis_pseudomelampyriflora,30.6913888889,97.255
Pedicularis_pseudomelampyriflora,29.085,99.8966666667
Pedicularis_pseudomelampyriflora,29.1136111111,99.3455555556
Pedicularis_pseudomelampyriflora,28.7816666667,99.3075
Pedicularis_pseudomelampyriflora,31.3027777778,97.1613888889
Pedicularis_pseudomelampyriflora,31.3025,97.1597222222
Pedicularis_pseudomelampyriflora,31.4483333333,98.1652777778
Pedicularis_pseudomelampyriflora,31.2733333333,96.9697222222
Pedicularis_pseudomelampyriflora,31.4922222222,97.4061111111
Pedicularis_pseudomelampyriflora,32.4797222222,98.0219444444
Pedicularis_pseudomelampyriflora,32.4330555556,98.005
Pedicularis_pseudomelampyriflora,31.4305555556,100.150833333
Pedicularis_pseudomelampyriflora,30.2225,99.2491666667
Pedicularis_pseudomelampyriflora,30.2344444444,99.2405555556
Pedicularis_pseudomelampyriflora,30.2116666667,99.3030555556
Pedicularis_pseudomelampyriflora,30.0680555556,99.055
Pedicularis_pseudomelampyriflora,31.1694444444,100.301111111
Pedicularis_pseudomelampyriflora,31.1947222222,100.2975
Pedicularis_pseudomelampyriflora,31.6122222222,98.6044444444
Pedicularis_pseudomelampyriflora,31.6861111111,98.5941666667
Pedicularis_pseudomelampyriflora,31.5594444444,98.6791666667
Pedicularis_pseudomelampyriflora,31.9144444444,101.090833333
Pedicularis_pseudomelampyriflora,31.9325,101.053055556
Pedicularis_pseudomelampyriflora,29.7216666667,98.7769444444
Pedicularis_pseudomelampyriflora,30.7825,95.5958333333
Pedicularis_pseudomelampyriflora,30.6358333333,97.6661111111
Pedicularis_pseudomelampyriflora,30.9611111111,98.3069444444
Pedicularis_pseudomelampyriflora,30.9769444444,98.3302777778
Pedicularis_pseudomelampyriflora,31.5916666667,98.6197222222
Pedicularis_pseudomelampyriflora,29.0758333333,99.9188888889
Pedicularis_pseudomelampyriflora,29.0758333333,99.9188888889
Pedicularis_pseudomelampyriflora,29.1411111111,99.9283333333
Pedicularis_pseudomelampyriflora,31.2633333333,98.7544444444
Pedicularis_pseudomelampyriflora,29.5813888889,99.0702777778
Pedicularis_recurva,29.3341666667,101.499444444
